period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
123,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0
123,BELFAST INTERNATIONAL,SWITZERLAND,GENEVA,EASYJET UK LTD,S,40,0,0,32.5,27.5,22.5,15,2.5,0,0,0,0,13.225,64.705882,14.970588
123,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,S,18,0,16.666667,16.666667,61.111111,5.555556,0,0,0,0,0,0,5.388889,72.222222,7.777778
123,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,AIRTANKER SERVICES LTD,S,1,0,0,0,0,100,0,0,0,0,0,0,24,0,0
123,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,S,18,0,0,16.666667,50,22.222222,0,11.111111,0,0,0,0,17.666667,60,21.3
123,BIRMINGHAM,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,33,0,0,9.090909,30.30303,15.151515,24.242424,12.121212,6.060606,3.030303,0,0,42.515152,39.130435,34.26087
123,BIRMINGHAM,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,S,1,0,0,0,0,0,100,0,0,0,0,0,33,0,0
123,BIRMINGHAM,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,19,0,10.526316,5.263158,15.789474,26.315789,15.789474,15.789474,5.263158,0,5.263158,0,112.052632,87.5,6.125
123,BIRMINGHAM,MEXICO,CANCUN,TUI AIRWAYS LTD,S,18,0,5.555556,16.666667,22.222222,11.111111,11.111111,27.777778,5.555556,0,0,0,40.555556,52,23.88
123,BIRMINGHAM,BULGARIA,SOFIA,RYANAIR,S,20,0,5,40,25,10,15,0,0,5,0,0,21.55,91.304348,4.727273
123,BIRMINGHAM,BULGARIA,SOFIA,TUI AIRWAYS LTD,C,8,0,0,12.5,37.5,12.5,12.5,12.5,12.5,0,0,0,40.125,50,29.9
123,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,EUROWINGS LUFTVERKEHRS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,9.666667
123,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,18,0,33.333333,44.444444,22.222222,0,0,0,0,0,0,0,1.111111,100,0
123,BIRMINGHAM,HUNGARY,BUDAPEST,JET2.COM LTD,S,18,0,38.888889,38.888889,22.222222,0,0,0,0,0,0,0,0.388889,0,0
123,BIRMINGHAM,HUNGARY,BUDAPEST,WIZZ AIR,S,20,0,25,20,40,5,10,0,0,0,0,0,7.55,91.666667,5.166667
123,BIRMINGHAM,LITHUANIA,VILNIUS,RYANAIR,S,18,0,0,44.444444,27.777778,11.111111,5.555556,5.555556,5.555556,0,0,0,19.111111,83.333333,7.833333
123,BIRMINGHAM,LITHUANIA,VILNIUS,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5
123,BIRMINGHAM,POLAND,BYDGOSZCZ,RYANAIR,S,26,0,7.692308,50,30.769231,0,11.538462,0,0,0,0,0,7.269231,100,1.65
123,BIRMINGHAM,POLAND,GDANSK,RYANAIR,S,20,0,10,30,35,10,10,5,0,0,0,0,11.1,83.333333,5.166667
123,BIRMINGHAM,POLAND,KATOWICE,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7.166667
123,BIRMINGHAM,POLAND,KRAKOW,EASYJET UK LTD,S,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0
123,BIRMINGHAM,POLAND,KRAKOW,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
123,BIRMINGHAM,POLAND,KRAKOW,RYANAIR,S,27,0,3.703704,25.925926,48.148148,7.407407,0,3.703704,0,11.111111,0,0,37.111111,87.5,5.333333
123,BIRMINGHAM,POLAND,KRAKOW,WIZZ AIR,S,16,0,18.75,18.75,37.5,12.5,12.5,0,0,0,0,0,11,83.333333,10
123,BIRMINGHAM,POLAND,POZNAN,RYANAIR,S,18,0,11.111111,38.888889,38.888889,11.111111,0,0,0,0,0,0,4.055556,33.333333,27.166667
123,BIRMINGHAM,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,20,0,10,40,25,10,10,5,0,0,0,0,13.25,66.666667,15
123,BIRMINGHAM,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,30,0,3.333333,66.666667,20,3.333333,3.333333,3.333333,0,0,0,0,5.5,90,3.45
123,BIRMINGHAM,POLAND,WROCLAW,WIZZ AIR,S,18,0,16.666667,33.333333,27.777778,11.111111,0,0,11.111111,0,0,0,20.388889,16.666667,18.666667
123,BIRMINGHAM,ROMANIA,BUCHAREST (OTOPENI),BLUE AIR TRANSPORT AERIAN,S,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6.75
123,BIRMINGHAM,ROMANIA,BUCHAREST (OTOPENI),RYANAIR,S,36,0,5.555556,27.777778,38.888889,13.888889,5.555556,8.333333,0,0,0,0,13.5,63.636364,15.545455
123,BIRMINGHAM,ROMANIA,BUCHAREST (OTOPENI),WIZZ AIR,S,38,0,10.526316,15.789474,28.947368,18.421053,15.789474,7.894737,2.631579,0,0,0,22.052632,54.545455,19.5
123,BIRMINGHAM,ROMANIA,CLUJ NAPOCA,WIZZ AIR,S,18,0,22.222222,16.666667,33.333333,16.666667,11.111111,0,0,0,0,0,8.611111,87.5,7.875
123,BIRMINGHAM,ROMANIA,CRAIOVA,WIZZ AIR,S,20,0,20,10,30,10,10,15,5,0,0,0,28.6,64.285714,11.857143
123,BIRMINGHAM,ROMANIA,IASI,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23.666667
123,BIRMINGHAM,SLOVAK REPUBLIC,BRATISLAVA,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.875
123,BIRMINGHAM,INDIA,AMRITSAR,AIR INDIA,S,26,1,11.111111,44.444444,25.925926,3.703704,3.703704,7.407407,0,0,0,3.703704,10.769231,0,62.428571
123,BIRMINGHAM,INDIA,DELHI,AIR INDIA,S,26,0,15.384615,46.153846,11.538462,23.076923,3.846154,0,0,0,0,0,8.461538,0,53
123,BIRMINGHAM,PAKISTAN,ISLAMABAD INTERNATIONAL AIRPORT,JORDAN AVIATION,C,0,0,0,0,0,0,0,0,0,0,0,0,0,91.666667,7.333333
123,BIRMINGHAM,QATAR,DOHA HAMAD,QATAR AIRWAYS,S,1,0,0,0,0,0,100,0,0,0,0,0,33,0,0
123,BIRMINGHAM,UNITED ARAB EMIRATES,ABU DHABI INTERNATIONAL,ETIHAD AIRWAYS,S,1,0,0,0,0,0,100,0,0,0,0,0,40,0,0
123,BIRMINGHAM,UNITED ARAB EMIRATES,DUBAI,EMIRATES,S,125,0,4.8,14.4,49.6,22.4,8.8,0,0,0,0,0,12.384,73.333333,11.988889
123,BIRMINGHAM,EGYPT,HURGHADA,TUI AIRWAYS LTD,S,20,0,5,30,50,5,5,5,0,0,0,0,10.8,92.857143,5.142857
123,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),TUI AIRWAYS LTD,S,11,0,9.090909,36.363636,27.272727,9.090909,18.181818,0,0,0,0,0,12.454545,50,14.4
123,BIRMINGHAM,TUNISIA,ENFIDHA - HAMMAMET INTL,TUI AIRWAYS LTD,C,1,0,0,100,0,0,0,0,0,0,0,0,0,100,5
123,BIRMINGHAM,UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,108,0,5.555556,35.185185,30.555556,8.333333,15.740741,4.62963,0,0,0,0,13.851852,86.363636,7.5
123,BIRMINGHAM,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,93.103448,1.696429
123,BIRMINGHAM,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,105,32,8.759124,37.956204,19.708029,3.649635,5.109489,0,1.459854,0,0,23.357664,8.142857,0,0
123,BIRMINGHAM,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),STOBART AIR,S,205,6,21.800948,53.554502,12.796209,4.265403,1.895735,2.843602,0,0,0,2.843602,4.458537,0,0
123,BIRMINGHAM,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,211,0,8.530806,53.080569,26.066351,6.161137,5.21327,0,0.473934,0,0.473934,0,7.374408,88.636364,5.727273
123,BIRMINGHAM,UNITED KINGDOM,BRISTOL,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
123,BIRMINGHAM,UNITED KINGDOM,BRISTOL,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
123,BIRMINGHAM,UNITED KINGDOM,CARDIFF WALES,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14.5
123,BIRMINGHAM,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,UNITED KINGDOM,EDINBURGH,EASYJET UK LTD,S,90,0,12.222222,42.222222,26.666667,8.888889,5.555556,3.333333,1.111111,0,0,0,10,98.809524,1.178571
123,BIRMINGHAM,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,94,21,13.913043,49.565217,9.565217,6.086957,2.608696,0,0,0,0,18.26087,3.297872,0,0
123,BIRMINGHAM,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,102,0,19.607843,46.078431,21.568627,3.921569,3.921569,4.901961,0,0,0,0,8.470588,100,0.406977
123,BIRMINGHAM,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,92,25,17.948718,43.589744,11.965812,0,2.564103,0.854701,0.854701,0.854701,0,21.367521,6.98913,0,0
123,BIRMINGHAM,UNITED KINGDOM,GLASGOW,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,UNITED KINGDOM,GLASGOW,TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,52,2,14.814815,46.296296,29.62963,3.703704,0,0,0,0,1.851852,3.703704,9.865385,82.978723,9.590909
123,BIRMINGHAM,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,S,38,0,15.789474,60.526316,18.421053,0,0,5.263158,0,0,0,0,5.894737,85.714286,2.846154
123,BIRMINGHAM,UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,S,52,0,7.692308,46.153846,38.461538,0,1.923077,1.923077,1.923077,0,1.923077,0,16.134615,77.777778,8.176471
123,BIRMINGHAM,UNITED KINGDOM,JERSEY,BLUE ISLANDS LIMITED,S,46,0,10.869565,54.347826,21.73913,10.869565,2.173913,0,0,0,0,0,3.521739,89.130435,6.5
123,BIRMINGHAM,UNITED KINGDOM,LEEDS BRADFORD,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,UNITED KINGDOM,GATWICK,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22
123,BIRMINGHAM,UNITED KINGDOM,STANSTED,RYANAIR,S,4,0,0,0,0,0,50,25,0,25,0,0,96,100,0
123,BIRMINGHAM,UNITED KINGDOM,MANCHESTER,ETIHAD AIRWAYS,S,1,0,0,0,100,0,0,0,0,0,0,0,6,0,0
123,BIRMINGHAM,UNITED KINGDOM,MANCHESTER,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21
123,BIRMINGHAM,UNITED KINGDOM,MANCHESTER,QATAR AIRWAYS,S,1,0,0,0,0,0,0,100,0,0,0,0,76,0,0
123,BIRMINGHAM,UNITED KINGDOM,MANCHESTER,THY TURKISH AIRLINES,S,1,0,0,0,0,0,0,0,100,0,0,0,166,0,0
123,BIRMINGHAM,UNITED KINGDOM,MANCHESTER,TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,73.5
123,BIRMINGHAM,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,USA,NEW YORK (JF KENNEDY),AER LINGUS,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0
123,BIRMINGHAM,AUSTRIA,INNSBRUCK,JET2.COM LTD,S,8,0,25,0,25,0,12.5,37.5,0,0,0,0,36.25,88.888889,3.666667
123,BIRMINGHAM,AUSTRIA,INNSBRUCK,TUI AIRWAYS LTD,C,16,0,0,6.25,6.25,25,25,6.25,6.25,25,0,0,90,25,24.0625
123,BIRMINGHAM,AUSTRIA,SALZBURG,JET2.COM LTD,S,8,0,0,12.5,25,37.5,0,25,0,0,0,0,28.875,60,15.9
123,BIRMINGHAM,AUSTRIA,SALZBURG,TUI AIRWAYS LTD,C,8,0,0,12.5,12.5,25,25,0,0,25,0,0,71.75,14.285714,44.285714
123,BIRMINGHAM,AUSTRIA,SALZBURG,TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,S,67,1,4.411765,48.529412,39.705882,2.941176,0,2.941176,0,0,0,1.470588,6.208955,83.333333,6.666667
123,BIRMINGHAM,CYPRUS,PAPHOS,JET2.COM LTD,S,10,0,10,40,50,0,0,0,0,0,0,0,2.2,100,7.25
123,BIRMINGHAM,DENMARK,BILLUND,RYANAIR,S,18,0,16.666667,22.222222,44.444444,11.111111,5.555556,0,0,0,0,0,8.111111,0,0
123,BIRMINGHAM,DENMARK,COPENHAGEN,SAS,S,39,1,2.5,25,52.5,7.5,10,0,0,0,0,2.5,9.512821,0,0
123,BIRMINGHAM,FINLAND,ENONTEKIO,ENTER AIR,C,3,0,0,0,0,66.666667,0,33.333333,0,0,0,0,41.666667,33.333333,12.333333
123,BIRMINGHAM,FRANCE,BIARRITZ,AVANTI AIR BEDARFSFLUGGES,C,1,0,0,0,0,100,0,0,0,0,0,0,17,0,0
123,BIRMINGHAM,FRANCE,BORDEAUX,RYANAIR,S,16,2,0,33.333333,55.555556,0,0,0,0,0,0,11.111111,2.625,0,0
123,BIRMINGHAM,FRANCE,CHAMBERY,JET2.COM LTD,S,9,0,0,11.111111,44.444444,0,11.111111,11.111111,22.222222,0,0,0,47.777778,50,15.5
123,BIRMINGHAM,FRANCE,CHAMBERY,TUI AIRWAYS LTD,C,16,0,0,6.25,6.25,12.5,31.25,12.5,12.5,18.75,0,0,86.9375,0,23
123,BIRMINGHAM,FRANCE,GRENOBLE,JET2.COM LTD,S,16,0,0,25,43.75,6.25,12.5,0,12.5,0,0,0,26.5,60,48.3
123,BIRMINGHAM,FRANCE,GRENOBLE,RYANAIR,S,8,0,0,12.5,12.5,25,12.5,12.5,25,0,0,0,69.625,0,0
123,BIRMINGHAM,FRANCE,LYON,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,25,415.5
123,BIRMINGHAM,FRANCE,MARSEILLE,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9
123,BIRMINGHAM,FRANCE,NANTES,RYANAIR,S,1,0,0,0,0,100,0,0,0,0,0,0,16,0,0
123,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,174,0,2.298851,37.931034,42.528736,10.91954,4.597701,1.149425,0.574713,0,0,0,8.034483,69.230769,9.362069
123,BIRMINGHAM,FRANCE,PARIS (ORLY),VUELING AIRLINES,S,24,2,3.846154,30.769231,46.153846,3.846154,3.846154,3.846154,0,0,0,7.692308,10.083333,100,0.8
123,BIRMINGHAM,FRANCE,TOULON / HYERES,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,FRANCE,TOULOUSE (BLAGNAC),RYANAIR,S,18,0,0,61.111111,16.666667,22.222222,0,0,0,0,0,0,6.166667,0,0
123,BIRMINGHAM,FRANCE,TOULOUSE (BLAGNAC),TUI AIRWAYS LTD,C,10,0,0,10,60,10,10,10,0,0,0,0,16.3,100,3
123,BIRMINGHAM,GERMANY,DUSSELDORF,EUROWINGS LUFTVERKEHRS,S,56,2,8.62069,46.551724,25.862069,13.793103,1.724138,0,0,0,0,3.448276,4.589286,85.714286,11.714286
123,BIRMINGHAM,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,145,4,0,24.832215,48.322148,18.791946,5.369128,0,0,0,0,2.684564,8.924138,81.818182,7.424242
123,BIRMINGHAM,GERMANY,MUNICH,LUFTHANSA,S,124,0,1.612903,40.322581,42.741935,10.483871,3.225806,0.806452,0,0.806452,0,0,8.056452,88.461538,4.269231
123,BIRMINGHAM,GERMANY,NUREMBERG,RYANAIR,S,1,0,0,0,0,100,0,0,0,0,0,0,20,0,0
123,BIRMINGHAM,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,18,0,0,44.444444,55.555556,0,0,0,0,0,0,0,3.833333,0,0
123,BIRMINGHAM,IRISH REPUBLIC,CORK,RYANAIR,S,32,0,3.125,43.75,43.75,6.25,3.125,0,0,0,0,0,5,87.5,5.5
123,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,200,0,8.5,53,27,5.5,3.5,2.5,0,0,0,0,6.15,86.170213,5.644444
123,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,S,318,0,4.08805,42.45283,33.333333,11.320755,5.660377,0.943396,1.572327,0.628931,0,0,10.902516,95.705521,2.962963
123,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,STOBART AIR,S,78,0,6.410256,23.076923,32.051282,6.410256,20.512821,11.538462,0,0,0,0,21.051282,0,0
123,BIRMINGHAM,IRISH REPUBLIC,SHANNON,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5
123,BIRMINGHAM,IRISH REPUBLIC,SHANNON,RYANAIR,S,33,0,2.941176,35.294118,29.411765,20.588235,5.882353,2.941176,0,0,0,0,11.454545,100,0
123,BIRMINGHAM,ITALY,BERGAMO,RYANAIR,S,18,0,5.555556,22.222222,38.888889,16.666667,11.111111,0,0,0,5.555556,0,33.388889,16.666667,42.833333
123,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,S,18,0,0,50,38.888889,5.555556,5.555556,0,0,0,0,0,5.5,0,0
123,BIRMINGHAM,ITALY,TURIN,JET2.COM LTD,S,10,0,0,30,40,20,0,10,0,0,0,0,14.9,50,19.9
123,BIRMINGHAM,ITALY,TURIN,RYANAIR,S,8,0,0,0,0,25,50,25,0,0,0,0,49.375,50,34
123,BIRMINGHAM,ITALY,TURIN,TUI AIRWAYS LTD,C,10,0,0,0,40,40,20,0,0,0,0,0,20.7,40,24.6
123,BIRMINGHAM,ITALY,VENICE,RYANAIR,S,16,0,0,31.25,25,37.5,6.25,0,0,0,0,0,13.3125,0,0
123,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,RYANAIR,S,19,0,0,31.578947,26.315789,15.789474,5.263158,10.526316,10.526316,0,0,0,33.105263,0,35.5
123,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,TUI AIRWAYS LTD,C,8,0,0,0,12.5,12.5,25,12.5,37.5,0,0,0,78.75,10,32.6
123,BIRMINGHAM,MALTA,MALTA,RYANAIR,S,20,0,10,35,40,5,10,0,0,0,0,0,7.6,66.666667,13
123,BIRMINGHAM,NETHERLANDS,AMSTERDAM,EASYJET EUROPE,S,40,0,30,32.5,22.5,15,0,0,0,0,0,0,5,85.714286,5.571429
123,BIRMINGHAM,NETHERLANDS,AMSTERDAM,FLYBE LTD,S,56,13,14.492754,21.73913,27.536232,2.898551,7.246377,1.449275,5.797101,0,0,18.84058,17.982143,0,0
123,BIRMINGHAM,NETHERLANDS,AMSTERDAM,KLM,S,168,0,3.571429,41.666667,38.095238,6.547619,7.142857,2.97619,0,0,0,0,8.547619,83.615819,8.098837
123,BIRMINGHAM,NORWAY,BERGEN,TITAN AIRWAYS LTD,C,2,0,0,50,50,0,0,0,0,0,0,0,2,0,0
123,BIRMINGHAM,NORWAY,BODO,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,NORWAY,TRONDHEIM (VAERNES),JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,BIRMINGHAM,NORWAY,TRONDHEIM (VAERNES),JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
123,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,JET2.COM LTD,S,22,0,22.727273,31.818182,45.454545,0,0,0,0,0,0,0,1.863636,95,4.55
123,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,31,0,19.354839,32.258065,38.709677,9.677419,0,0,0,0,0,0,3.935484,83.333333,2.666667
123,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET EUROPE,S,16,0,12.5,18.75,37.5,18.75,6.25,6.25,0,0,0,0,13.5625,0,0
123,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),LISBON,RYANAIR,S,18,0,0,16.666667,50,0,5.555556,16.666667,11.111111,0,0,0,34.944444,88.888889,5.944444
123,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),OPORTO (PORTUGAL),RYANAIR,S,18,0,5.555556,22.222222,33.333333,27.777778,11.111111,0,0,0,0,0,12.666667,83.333333,5.333333
123,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,18,0,22.222222,50,22.222222,5.555556,0,0,0,0,0,0,2.277778,100,0.166667
123,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,TUI AIRWAYS LTD,C,11,0,9.090909,27.272727,45.454545,9.090909,9.090909,0,0,0,0,0,8.818182,100,3.25
123,BIRMINGHAM,SPAIN,ALICANTE,JET2.COM LTD,S,46,0,10.869565,36.956522,39.130435,4.347826,8.695652,0,0,0,0,0,5.673913,89.583333,8.0625
123,BIRMINGHAM,SPAIN,ALICANTE,RYANAIR,S,68,0,7.352941,47.058824,25,10.294118,8.823529,1.470588,0,0,0,0,8.558824,89.473684,3.815789
123,BIRMINGHAM,SPAIN,ASTURIAS,RYANAIR,S,1,0,0,0,0,0,100,0,0,0,0,0,31,0,0
123,BIRMINGHAM,SPAIN,BARCELONA,JET2.COM LTD,S,19,0,15.789474,31.578947,42.105263,5.263158,0,0,5.263158,0,0,0,11.052632,0,0
123,BIRMINGHAM,SPAIN,BARCELONA,RYANAIR,S,62,0,3.225806,40.322581,24.193548,20.967742,8.064516,1.612903,1.612903,0,0,0,11.741935,85.294118,9.352941
123,BIRMINGHAM,SPAIN,BARCELONA,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27.5
123,BIRMINGHAM,SPAIN,BARCELONA,VUELING AIRLINES,S,30,0,10,43.333333,33.333333,6.666667,6.666667,0,0,0,0,0,6.1,80,4.6
123,BIRMINGHAM,SPAIN,MURCIA INTERNATIONAL,RYANAIR,S,18,0,0,38.888889,38.888889,22.222222,0,0,0,0,0,0,7.333333,88.888889,9.444444
123,BIRMINGHAM,SPAIN,MADRID,RYANAIR,S,20,0,0,65,25,10,0,0,0,0,0,0,3.65,100,4.333333
123,BIRMINGHAM,SPAIN,MALAGA,JET2.COM LTD,S,33,0,12.121212,39.393939,36.363636,0,3.030303,6.060606,3.030303,0,0,0,10.848485,90.625,5.96875
123,BIRMINGHAM,SPAIN,MALAGA,RYANAIR,S,54,0,0,44.444444,18.518519,7.407407,9.259259,12.962963,7.407407,0,0,0,30.462963,84.375,8.71875
123,BIRMINGHAM,SPAIN,MALAGA,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13.5
123,BIRMINGHAM,SPAIN,PALMA DE MALLORCA,JET2.COM LTD,S,2,0,0,0,100,0,0,0,0,0,0,0,4.5,0,0
123,BIRMINGHAM,SPAIN,SANTANDER,RYANAIR,S,18,0,5.555556,55.555556,33.333333,5.555556,0,0,0,0,0,0,2,0,0
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,60,0,26.666667,40,26.666667,5,1.666667,0,0,0,0,0,2.7,98.113208,1.384615
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,26,0,3.846154,23.076923,42.307692,7.692308,15.384615,3.846154,3.846154,0,0,0,20.423077,90,2.6
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,24,0,12.5,33.333333,41.666667,0,4.166667,0,8.333333,0,0,0,15.833333,86.363636,5.636364
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,37,0,16.216216,32.432432,43.243243,8.108108,0,0,0,0,0,0,4.567568,81.818182,4.344828
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,34,0,8.823529,41.176471,41.176471,5.882353,2.941176,0,0,0,0,0,4.352941,91.666667,3.083333
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,C,10,0,10,30,20,20,0,20,0,0,0,0,26,64.705882,20.470588
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,46,0,13.043478,36.956522,36.956522,8.695652,4.347826,0,0,0,0,0,5.586957,78.04878,10.081081
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,8,0,12.5,62.5,25,0,0,0,0,0,0,0,1.375,100,0
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,19,0,0,10.526316,42.105263,15.789474,21.052632,10.526316,0,0,0,0,22.315789,94.444444,3.833333
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,C,16,0,6.25,37.5,31.25,0,12.5,6.25,6.25,0,0,0,22.8125,0,0
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,96,0,20.833333,32.291667,37.5,5.208333,2.083333,2.083333,0,0,0,0,5.604167,88.636364,2.121951
123,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,44,0,6.818182,38.636364,34.090909,15.909091,2.272727,2.272727,0,0,0,0,7.954545,83.333333,11.333333
