flight_id,period_id,airport_id,city_id,airline_id,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,flights_unmatched_percent,previous_year_month_flights_matched
29120,131,2018,729,1114,S,130,7,2.189781,12.408759,37.956204,12.408759,22.627737,5.839416,0.729927,0,0.729927,5.109489,31.623077,37.5,32.772727,,154
29121,131,2018,788,1114,S,234,18,6.746032,17.063492,29.365079,15.079365,16.269841,7.142857,0.396825,0,0.793651,7.142857,29.004274,42.54386,26.599099,,222
29122,131,2018,788,1257,S,476,4,7.291667,27.916667,38.333333,13.333333,9.166667,1.458333,1.666667,0,0,0.833333,12.75,65.695067,17.436937,,444
29123,131,2018,790,1114,S,146,2,2.027027,22.972973,31.081081,13.513514,18.918919,8.783784,0,0.675676,0.675676,1.351351,29.424658,43.21608,33.471795,,195
29124,131,2018,841,1114,S,166,8,1.149425,13.793103,32.758621,18.390805,18.965517,9.195402,0.574713,0.574713,0,4.597701,25.704819,40.697674,28.732143,,168
29125,131,2018,953,1114,S,78,4,3.658537,17.073171,28.04878,25.609756,9.756098,10.97561,0,0,0,4.878049,22.717949,60.294118,19.544118,,68
29126,131,2018,934,1114,S,44,1,13.333333,31.111111,42.222222,4.444444,0,6.666667,0,0,0,2.222222,8.477273,56.818182,22.886364,,44
29127,131,2018,708,1114,S,159,6,3.636364,27.878788,26.666667,21.818182,11.515152,3.636364,1.212121,0,0,3.636364,16.968553,60,19.77,,100
29128,131,2018,914,1114,S,203,10,4.694836,16.901408,30.985915,14.553991,17.840376,8.920188,1.408451,0,0,4.694836,23.226601,66.216216,19.027397,,146
29129,131,2018,914,1116,S,228,0,0.877193,32.017544,32.45614,15.350877,13.157895,6.140351,0,0,0,0,15.013158,75.742574,12.737624,,202
29130,131,2018,914,1253,S,58,0,0,25.862069,34.482759,27.586207,12.068966,0,0,0,0,0,12.448276,78.333333,10.216667,,60
29131,131,2018,585,1114,S,147,6,3.921569,26.797386,30.718954,13.071895,16.993464,3.267974,1.30719,0,0,3.921569,18.55102,52.678571,21.803922,,102
29132,131,2018,702,1114,S,371,23,0.507614,21.573604,28.680203,15.482234,16.497462,9.137056,1.269036,1.015228,0,5.837563,25.843666,56.25,22.510417,,288
29133,131,2018,702,1153,S,287,4,3.780069,26.460481,43.986254,14.089347,8.247423,2.061856,0,0,0,1.37457,11.108014,54.032258,20.772358,,246
29134,131,2018,970,1114,S,231,18,1.204819,17.269076,32.931727,14.859438,16.86747,9.638554,0,0,0,7.228916,21.822511,49.358974,21.902597,,154
29135,131,2018,970,1153,S,419,1,0.714286,12.619048,34.285714,25.238095,20.238095,6.190476,0.238095,0.238095,0,0.238095,22.405728,50.980392,21.086207,,406
29136,131,2018,1000,1114,S,18,0,5.555556,44.444444,27.777778,5.555556,11.111111,0,0,0,5.555556,0,82.166667,37.5,33.125,,8
29137,131,2018,664,1114,S,36,1,0,29.72973,40.540541,13.513514,5.405405,5.405405,0,0,2.702703,2.702703,50.25,55.555556,18.296296,,54
29138,131,2018,737,1114,S,177,2,14.52514,18.994413,29.608939,17.877095,14.52514,2.793296,0.558659,0,0,1.117318,15.242938,55.932203,19.412429,,177
29139,131,2018,737,1144,S,381,2,3.394256,16.710183,29.503916,19.321149,17.493473,10.966057,2.088773,0,0,0.522193,25.926509,48.036254,23.453172,,331
29140,131,2018,738,1114,S,34,0,14.705882,17.647059,44.117647,11.764706,5.882353,5.882353,0,0,0,0,11.911765,0,0,,0
29141,131,2019,962,1211,S,50,0,14,38,22,14,8,4,0,0,0,0,11.04,90.384615,10.057692,,52
29142,131,2019,598,1115,S,154,7,22.360248,30.434783,27.329193,8.074534,4.968944,2.484472,0,0,0,4.347826,7.915584,84.666667,7.47619,,147
29143,131,2019,680,1111,S,0,0,0,0,0,0,0,0,0,0,0,0,0,71.794872,12.384615,,78
29144,131,2019,684,1115,S,410,11,5.938242,30.4038,36.579572,9.738717,8.313539,4.988124,1.187648,0.23753,0,2.612827,14.941463,70.25641,13.437995,,379
29145,131,2019,706,1115,S,234,10,6.967213,28.688525,31.967213,11.885246,11.885246,4.508197,0,0,0,4.098361,13.200855,70.535714,14.064815,,216
29146,131,2019,714,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,2
29147,131,2019,736,1111,S,54,12,4.545455,19.69697,27.272727,7.575758,10.606061,6.060606,6.060606,0,0,18.181818,29.777778,57.647059,20.493827,,81
29148,131,2019,741,1115,S,2,0,0,0,50,50,0,0,0,0,0,0,16,100,0,,2
29149,131,2019,775,1111,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,1
29150,131,2019,908,1115,S,1,0,0,0,0,0,100,0,0,0,0,0,45,0,0,,0
29151,131,2019,573,1258,S,34,0,8.823529,32.352941,32.352941,8.823529,8.823529,8.823529,0,0,0,0,14.588235,0,0,,0
29152,131,2019,988,1115,S,2,0,0,0,100,0,0,0,0,0,0,0,11,75,8.5,,4
29153,131,2019,611,1115,S,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,,0
29154,131,2019,611,1128,S,54,0,1.851852,38.888889,48.148148,0,5.555556,5.555556,0,0,0,0,10.074074,82.5,6.1,,40
29155,131,2019,604,1115,S,4,0,0,25,50,25,0,0,0,0,0,0,8.5,90,3.6,,10
29156,131,2019,827,1115,S,101,6,0.934579,12.149533,36.448598,13.084112,19.626168,8.411215,3.738318,0,0,5.607477,28.653465,59.756098,19.384615,,78
29157,131,2019,1108,1115,S,2,0,0,50,50,0,0,0,0,0,0,0,1.5,100,4.333333,,6
29158,131,2019,605,1115,S,162,8,0.588235,20.588235,40,9.411765,15.294118,7.058824,2.352941,0,0,4.705882,21.098765,37.837838,34.856164,,146
29159,131,2019,681,1115,S,122,17,1.438849,33.093525,33.81295,7.194245,3.597122,5.755396,2.877698,0,0,12.230216,16.040984,71.264368,13.088757,,169
29160,131,2019,695,1115,S,166,5,7.017544,34.502924,33.918129,10.526316,7.602339,3.508772,0,0,0,2.923977,10.162651,73.655914,11.17033,,182
29161,131,2019,695,1149,S,152,7,0,21.383648,50.314465,11.949686,7.54717,3.144654,0.628931,0.628931,0,4.402516,14.111842,64.285714,16.848739,,119
29162,131,2019,1026,1115,S,16,0,6.25,6.25,43.75,12.5,6.25,25,0,0,0,0,28.75,30.769231,31.458333,,24
29163,131,2019,882,1115,S,3,0,0,66.666667,33.333333,0,0,0,0,0,0,0,4.333333,50,18.5,,2
29164,131,2019,1096,1115,S,2,0,0,0,50,50,0,0,0,0,0,0,19,0,98.5,,2
29165,131,2019,1041,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,,2
29166,131,2019,678,1115,S,257,21,14.748201,24.820144,25.179856,14.388489,8.992806,3.23741,1.079137,0,0,7.553957,13.805447,73.927393,11.248276,,290
29167,131,2019,694,1115,S,111,3,3.508772,13.157895,44.736842,16.666667,13.157895,4.385965,1.754386,0,0,2.631579,20.099099,55.555556,20.840708,,113
29168,131,2019,803,1250,S,92,42,2.238806,11.940299,11.19403,8.208955,8.955224,18.656716,5.970149,1.492537,0,31.343284,52.097826,53.548387,22.076389,,144
29169,131,2019,804,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,61.111111,22.759259,,54
29170,131,2019,783,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,71.875,13.526882,,93
29171,131,2019,783,1258,S,282,4,0.699301,24.825175,50,12.237762,6.293706,4.195804,0.34965,0,0,1.398601,12.609929,76.948052,10.280936,,299
29172,131,2019,568,1115,S,237,4,2.074689,30.290456,39.004149,12.033195,8.298755,5.809129,0.829876,0,0,1.659751,14.362869,59.615385,18.65748,,254
29173,131,2019,568,1118,S,419,10,2.097902,34.498834,35.431235,15.850816,6.293706,2.564103,0.932401,0,0,2.331002,11.625298,75.942029,11.4,,340
29174,131,2019,878,1115,S,200,3,4.926108,44.827586,32.512315,5.91133,6.896552,1.970443,1.477833,0,0,1.477833,9.405,74.396135,10.824121,,199
29175,131,2019,692,1115,S,14,0,14.285714,28.571429,57.142857,0,0,0,0,0,0,0,2.571429,83.333333,4.333333,,6
29176,131,2019,592,1115,S,32,2,0,38.235294,41.176471,2.941176,8.823529,2.941176,0,0,0,5.882353,8.6875,83.333333,5.833333,,6
29177,131,2019,729,1115,S,112,5,4.273504,24.786325,31.623932,15.384615,12.820513,6.837607,0,0,0,4.273504,17.044643,62.962963,19.25,,104
29178,131,2019,789,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32.5,,4
29179,131,2019,790,1115,S,59,2,8.196721,14.754098,37.704918,14.754098,14.754098,3.278689,0,3.278689,0,3.278689,21.101695,50,35.59375,,64
29180,131,2019,841,1115,S,51,6,3.508772,7.017544,38.596491,12.280702,14.035088,10.526316,3.508772,0,0,10.526316,26.490196,52.631579,27.163636,,55
29181,131,2019,1127,1115,S,4,0,0,25,25,0,25,25,0,0,0,0,30.75,100,3,,2
29182,131,2019,702,1115,S,18,2,5,5,15,20,40,5,0,0,0,10,30,70,11.05,,20
29183,131,2019,702,1153,S,84,7,20.879121,23.076923,35.164835,5.494505,5.494505,2.197802,0,0,0,7.692308,7.857143,65.263158,14.531915,,94
29184,131,2019,970,1115,S,128,4,1.515152,33.333333,37.878788,6.818182,12.121212,5.30303,0,0,0,3.030303,13.976563,61.594203,16.942029,,138
29185,131,2019,970,1153,S,214,11,0.444444,20,30.222222,19.555556,15.111111,8.888889,0.888889,0,0,4.888889,23.126168,52.380952,19.758065,,186
29186,131,2020,936,1161,S,149,2,3.97351,25.827815,31.788079,5.960265,9.271523,4.635762,1.986755,8.609272,6.622517,1.324503,68.993289,35.59322,45.068966,,116
29187,131,2020,631,1121,S,18,0,0,22.222222,50,11.111111,16.666667,0,0,0,0,0,14.666667,31.25,34.8125,,16
29188,131,2020,631,1161,S,49,0,6.122449,18.367347,24.489796,8.163265,24.489796,12.244898,2.040816,4.081633,0,0,36.795918,11.864407,61.070175,,57
29189,131,2020,857,1161,S,16,0,6.25,25,37.5,12.5,18.75,0,0,0,0,0,12.875,62.5,30.625,,16
29190,131,2020,907,1110,S,146,0,8.219178,18.493151,39.726027,10.958904,16.438356,3.424658,1.369863,1.369863,0,0,19.054795,33.576642,42.296296,,135
29191,131,2020,956,1110,S,94,0,13.829787,26.595745,27.659574,15.957447,12.765957,3.191489,0,0,0,0,13.117021,40,30.6,,40
29192,131,2020,956,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,10,53.9,,10
29193,131,2020,863,1113,S,34,0,0,23.529412,29.411765,14.705882,20.588235,11.764706,0,0,0,0,20.882353,39.473684,27.368421,,38
29194,131,2020,863,1161,S,64,1,0,49.230769,30.769231,4.615385,4.615385,6.153846,0,0,3.076923,1.538462,33.671875,0,0,,0
29195,131,2020,924,1161,S,18,0,11.111111,27.777778,5.555556,5.555556,11.111111,22.222222,5.555556,11.111111,0,0,57.555556,0,0,,0
29196,131,2020,629,1110,S,182,0,0,19.230769,40.659341,14.835165,18.131868,5.494505,1.098901,0.549451,0,0,20.373626,34.078212,48.376404,,178
29197,131,2020,667,1110,S,49,0,34.693878,42.857143,12.244898,6.122449,4.081633,0,0,0,0,0,4.428571,66.666667,17.020833,,48
29198,131,2020,873,1161,S,72,0,16.666667,59.722222,15.277778,2.777778,0,2.777778,0,2.777778,0,0,12.916667,50,36,,42
29199,131,2020,746,1121,S,60,0,13.333333,43.333333,33.333333,3.333333,3.333333,3.333333,0,0,0,0,5.833333,75,15.633333,,60
29200,131,2020,746,1161,S,46,0,13.043478,45.652174,8.695652,6.521739,8.695652,8.695652,2.173913,6.521739,0,0,31.891304,78,10.020833,,48
29201,131,2020,839,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,55.388889,,18
29202,131,2020,962,1121,S,60,0,1.666667,33.333333,23.333333,20,11.666667,6.666667,1.666667,1.666667,0,0,24.233333,58.333333,22.5,,60
29203,131,2020,962,1110,S,60,0,1.666667,28.333333,48.333333,11.666667,8.333333,1.666667,0,0,0,0,10.266667,75,15.1,,60
29204,131,2020,632,1121,S,25,0,12,20,36,16,4,4,4,4,0,0,27.24,57.692308,32.769231,,26
29205,131,2020,632,1161,S,16,0,0,62.5,31.25,6.25,0,0,0,0,0,0,3.1875,0,0,,0
29206,131,2020,701,1110,S,120,0,17.5,34.166667,30,8.333333,4.166667,2.5,0,1.666667,1.666667,0,20.65,43.68932,31.222222,,99
29207,131,2020,745,1110,S,120,0,12.5,45.833333,25,7.5,2.5,5,0,0,1.666667,0,15.966667,34.188034,46.442478,,113
29208,131,2020,758,1121,S,60,0,0,38.333333,35,6.666667,11.666667,6.666667,1.666667,0,0,0,16.4,63.333333,24.383333,,60
29209,131,2020,758,1110,S,60,0,1.666667,38.333333,28.333333,13.333333,11.666667,0,6.666667,0,0,0,20.15,47.297297,32.27027,,74
29210,131,2020,777,1161,S,18,0,22.222222,38.888889,33.333333,5.555556,0,0,0,0,0,0,3.222222,0,0,,0
29211,131,2020,780,1121,S,44,0,2.272727,50,27.272727,9.090909,4.545455,6.818182,0,0,0,0,11.568182,54.545455,24.795455,,44
29212,131,2020,780,1161,S,60,0,31.666667,41.666667,23.333333,0,0,3.333333,0,0,0,0,4.2,70,27.87234,,47
29213,131,2020,862,1161,S,60,0,15,48.333333,20,11.666667,5,0,0,0,0,0,6.216667,48.076923,34.607843,,51
29214,131,2020,880,1121,S,26,0,26.923077,42.307692,7.692308,3.846154,0,15.384615,3.846154,0,0,0,20.384615,62.962963,24.111111,,27
29215,131,2020,880,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,27.777778,60.444444,,18
29216,131,2020,922,1161,S,18,0,22.222222,44.444444,22.222222,0,0,0,5.555556,5.555556,0,0,20.666667,53.333333,27.571429,,14
29217,131,2020,963,1110,S,166,0,2.409639,27.710843,30.120482,11.445783,9.638554,15.060241,3.012048,0.60241,0,0,27.319277,25.581395,54.536585,,164
29218,131,2020,967,1110,S,86,0,2.325581,38.372093,37.209302,9.302326,3.488372,6.976744,2.325581,0,0,0,13.883721,37.5,29.625,,72
29219,131,2020,652,1316,S,58,2,6.666667,16.666667,26.666667,13.333333,11.666667,8.333333,0,10,3.333333,3.333333,58.982759,34.615385,48.269231,,26
29220,131,2020,652,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,11.864407,56.135593,,59
29221,131,2020,581,1135,S,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5.4,,20
29222,131,2020,581,1110,S,0,0,0,0,0,0,0,0,0,0,0,0,0,35.714286,41.777778,,54
29223,131,2020,581,1161,S,53,0,11.320755,37.735849,11.320755,7.54717,9.433962,15.09434,7.54717,0,0,0,31.981132,25,61.5,,16
29224,131,2020,628,1135,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,11.666667,,6
29225,131,2020,628,1110,S,222,1,13.452915,24.215247,26.008969,13.004484,10.762332,10.313901,1.345291,0.44843,0,0.44843,21.198198,24.571429,50.065868,,167
29226,131,2020,628,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44.681818,,22
29227,131,2020,655,1110,S,136,0,5.882353,38.970588,32.352941,10.294118,6.617647,4.411765,1.470588,0,0,0,13.477941,31.884058,50.632353,,136
29228,131,2020,659,1161,S,16,0,0,62.5,31.25,6.25,0,0,0,0,0,0,3.3125,44.444444,50.611111,,18
29229,131,2020,662,1110,S,94,1,12.631579,31.578947,25.263158,14.736842,8.421053,2.105263,3.157895,1.052632,0,1.052632,17.882979,45.454545,44.233766,,77
29230,131,2020,1117,1161,S,26,0,3.846154,34.615385,38.461538,15.384615,0,7.692308,0,0,0,0,12.038462,0,0,,0
29231,131,2020,728,1135,S,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30.625,,8
29232,131,2020,728,1110,S,120,0,5.833333,31.666667,33.333333,13.333333,11.666667,2.5,1.666667,0,0,0,14.883333,33.333333,55.625,,112
29233,131,2020,728,1161,S,16,0,25,43.75,12.5,6.25,0,12.5,0,0,0,0,10.5,33.333333,55.416667,,12
29234,131,2020,896,1161,S,12,0,25,58.333333,0,0,0,8.333333,8.333333,0,0,0,19.333333,50,37.4375,,16
29235,131,2020,904,1110,S,60,0,28.333333,36.666667,18.333333,0,8.333333,5,0,3.333333,0,0,16.866667,58,27.14,,50
29236,131,2020,917,1110,S,86,0,22.093023,34.883721,15.116279,9.302326,12.790698,5.813953,0,0,0,0,13.965116,0,0,,0
29237,131,2020,917,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,39.285714,35.928571,,84
29238,131,2020,935,1110,S,78,0,7.692308,41.025641,19.230769,10.25641,14.102564,7.692308,0,0,0,0,16.102564,28.947368,43.22973,,74
29239,131,2020,938,1161,S,18,0,0,27.777778,16.666667,16.666667,5.555556,11.111111,11.111111,11.111111,0,0,66.833333,27.777778,64.333333,,18
29240,131,2020,620,1161,S,42,0,33.333333,47.619048,16.666667,2.380952,0,0,0,0,0,0,0.97619,30.232558,51.093023,,43
29241,131,2020,757,1161,S,42,0,14.285714,54.761905,11.904762,4.761905,0,9.52381,0,4.761905,0,0,20.452381,30.612245,47.955556,,45
29242,131,2020,930,1161,S,16,0,6.25,75,18.75,0,0,0,0,0,0,0,0.25,55.555556,32.555556,,18
29243,131,2020,933,1113,S,99,0,1.010101,5.050505,37.373737,27.272727,24.242424,4.040404,1.010101,0,0,0,23.969697,25,35.545455,,88
29244,131,2020,933,1242,S,72,0,8.333333,18.055556,36.111111,16.666667,11.111111,6.944444,0,2.777778,0,0,21.680556,49.253731,20.641791,,67
29245,131,2020,933,1161,S,45,1,2.173913,21.73913,30.434783,21.73913,13.043478,8.695652,0,0,0,2.173913,20.133333,2.380952,65.341463,,41
29246,131,2020,566,1161,S,30,0,0,26.666667,20,20,13.333333,10,6.666667,3.333333,0,0,33.666667,0,0,,0
29247,131,2020,726,1113,S,8,0,0,37.5,25,12.5,25,0,0,0,0,0,16,44.444444,25.75,,8
29248,131,2020,726,1161,S,13,0,0,7.692308,23.076923,30.769231,23.076923,15.384615,0,0,0,0,30.923077,0,0,,0
29249,131,2020,903,1113,S,17,0,0,11.764706,41.176471,29.411765,11.764706,0,5.882353,0,0,0,21.705882,43.75,33.25,,16
29250,131,2020,903,1161,S,4,0,0,50,25,0,25,0,0,0,0,0,9.5,0,0,,0
29251,131,2020,559,1113,S,16,0,12.5,37.5,12.5,18.75,18.75,0,0,0,0,0,12.375,68.75,44.9375,,16
29252,131,2020,796,1113,S,18,0,0,38.888889,27.777778,11.111111,16.666667,5.555556,0,0,0,0,16,66.666667,13.166667,,18
29253,131,2020,686,1122,C,18,0,0,0,38.888889,22.222222,33.333333,5.555556,0,0,0,0,25,50,20.6,,10
29254,131,2020,554,1113,S,66,0,4.545455,21.212121,22.727273,18.181818,13.636364,10.606061,4.545455,4.545455,0,0,36.666667,52.631579,34,,57
29255,131,2020,973,1113,S,66,0,4.545455,21.212121,22.727273,18.181818,13.636364,10.606061,4.545455,4.545455,0,0,36.666667,52.631579,34,,57
29256,131,2020,598,1113,S,35,0,25.714286,25.714286,25.714286,17.142857,5.714286,0,0,0,0,0,8.085714,0,0,,0
29257,131,2020,599,1113,S,224,2,2.212389,29.646018,27.433628,11.946903,17.699115,8.40708,1.769912,0,0,0.884956,21.482143,64.485981,19.341121,,214
29258,131,2020,612,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,1
29259,131,2020,684,1113,S,198,2,2,25,36,11.5,13.5,7.5,3.5,0,0,1,21.80303,58.152174,28.831522,,184
29260,131,2020,684,1121,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,1
29261,131,2020,706,1113,S,158,0,3.797468,37.974684,27.21519,12.025316,13.924051,4.43038,0.632911,0,0,0,15.329114,61.290323,22.767742,,155
29262,131,2020,732,1113,S,102,2,1.923077,14.423077,27.884615,21.153846,22.115385,6.730769,0,3.846154,0,1.923077,33.176471,62.5,22.482759,,87
29263,131,2020,741,1113,S,64,0,0,21.875,34.375,18.75,18.75,3.125,0,3.125,0,0,22.484375,64.444444,20.755556,,90
29264,131,2020,699,1113,S,4,1,0,20,0,40,20,0,0,0,0,20,24.25,50,9.5,,2
29265,131,2020,778,1110,S,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,0
29266,131,2020,627,1161,S,1,0,0,0,0,0,0,0,0,100,0,0,193,0,0,,0
29267,131,2020,895,1161,S,4,0,0,25,50,25,0,0,0,0,0,0,9,37.5,44.625,,16
29268,131,2020,679,1161,S,25,1,23.076923,19.230769,26.923077,11.538462,3.846154,3.846154,0,7.692308,0,3.846154,27.72,30.30303,47.030303,,33
29269,131,2020,1034,1113,S,18,0,11.111111,44.444444,16.666667,0,5.555556,22.222222,0,0,0,0,23.666667,43.75,22.0625,,16
29270,131,2020,988,1113,S,62,0,0,11.290323,46.774194,20.967742,14.516129,3.225806,1.612903,1.612903,0,0,23.177419,60.416667,21.208333,,48
29271,131,2020,988,1161,S,56,2,3.448276,24.137931,20.689655,12.068966,13.793103,20.689655,1.724138,0,0,3.448276,30.5,15,64.683333,,60
29272,131,2020,766,1113,S,26,0,0,15.384615,26.923077,11.538462,3.846154,26.923077,15.384615,0,0,0,47.692308,11.764706,60.3125,,16
29273,131,2020,766,1110,S,84,0,11.904762,32.142857,40.47619,10.714286,1.190476,3.571429,0,0,0,0,7.928571,5.714286,83.176471,,34
29274,131,2020,766,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,,4
29275,131,2020,842,1113,S,33,0,0,9.090909,33.333333,18.181818,18.181818,18.181818,3.030303,0,0,0,33.424242,55.882353,35.117647,,34
29276,131,2020,607,1121,S,18,0,0,0,77.777778,11.111111,11.111111,0,0,0,0,0,12.277778,26.666667,53.933333,,15
29277,131,2020,617,1113,S,26,0,3.846154,26.923077,38.461538,15.384615,15.384615,0,0,0,0,0,12.384615,36.363636,37.340909,,44
29278,131,2020,786,1113,S,58,0,1.724138,31.034483,27.586207,25.862069,6.896552,6.896552,0,0,0,0,16.12069,62,21.3,,50
29279,131,2020,807,1113,S,2,0,0,0,100,0,0,0,0,0,0,0,3.5,50,21.5,,2
29280,131,2020,816,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,,1
29281,131,2020,827,1113,S,129,1,0,20.769231,33.846154,21.538462,10.769231,9.230769,2.307692,0,0.769231,0.769231,25.728682,31.666667,37.275862,,58
29282,131,2020,843,1150,S,8,0,0,37.5,62.5,0,0,0,0,0,0,0,2,33.333333,51.166667,,6
29283,131,2020,843,1113,S,176,2,0.561798,24.157303,37.078652,15.168539,14.606742,7.303371,0,0,0,1.123596,18.517045,48.4375,29.453125,,192
29284,131,2020,605,1113,S,50,0,0,28,40,20,4,8,0,0,0,0,14.04,0,0,,0
29285,131,2020,983,1110,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,1
29286,131,2020,577,1121,S,34,0,0,17.647059,38.235294,29.411765,8.823529,5.882353,0,0,0,0,15.558824,19.047619,33.642857,,42
29287,131,2020,577,1161,S,42,0,0,11.904762,45.238095,11.904762,14.285714,16.666667,0,0,0,0,25.071429,0,0,,0
29288,131,2020,1003,1113,S,34,0,0,17.647059,44.117647,14.705882,14.705882,8.823529,0,0,0,0,18.529412,45,30.3,,20
29289,131,2020,1005,1113,S,68,0,0,13.235294,36.764706,17.647059,26.470588,5.882353,0,0,0,0,22.117647,23.333333,39.283333,,60
29290,131,2020,1005,1122,C,17,0,5.882353,5.882353,47.058824,23.529412,17.647059,0,0,0,0,0,14.941176,17.647059,40.764706,,17
29291,131,2020,1005,1122,S,1,0,0,0,0,0,100,0,0,0,0,0,34,0,0,,0
29292,131,2020,1005,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,86.4375,,16
29293,131,2020,1011,1113,S,27,1,0,0,17.857143,28.571429,28.571429,14.285714,3.571429,3.571429,0,3.571429,47.148148,20,59.16,,25
29294,131,2020,1011,1161,S,24,0,0,33.333333,37.5,8.333333,0,8.333333,4.166667,8.333333,0,0,37.416667,0,81,,16
29295,131,2020,1017,1113,S,16,0,0,18.75,37.5,6.25,12.5,18.75,6.25,0,0,0,33.875,50,17.25,,4
29296,131,2020,1018,1122,C,5,0,0,20,40,20,20,0,0,0,0,0,18,14.285714,50.571429,,7
29297,131,2020,1026,1113,S,19,0,0,0,52.631579,36.842105,5.263158,5.263158,0,0,0,0,18.631579,33.333333,40.833333,,18
29298,131,2020,1033,1113,S,16,0,0,25,37.5,31.25,6.25,0,0,0,0,0,11.1875,0,0,,0
29299,131,2020,1037,1113,S,59,0,0,16.949153,35.59322,16.949153,16.949153,11.864407,1.694915,0,0,0,25.271186,27.777778,50.777778,,36
29300,131,2020,1037,1122,C,18,0,0,27.777778,44.444444,22.222222,5.555556,0,0,0,0,0,9.722222,25,38.5625,,16
29301,131,2020,882,1113,S,18,0,0,11.111111,38.888889,27.777778,11.111111,11.111111,0,0,0,0,21.611111,44.444444,31.166667,,18
29302,131,2020,882,1161,S,26,0,7.692308,30.769231,38.461538,15.384615,7.692308,0,0,0,0,0,7.192308,46.666667,28.666667,,30
29303,131,2020,1096,1122,C,7,0,0,14.285714,57.142857,0,28.571429,0,0,0,0,0,20,28.571429,20.571429,,7
29304,131,2020,1041,1113,S,16,0,6.25,18.75,25,50,0,0,0,0,0,0,13.3125,31.25,34.5,,16
29305,131,2020,1041,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,32.888889,,18
29306,131,2020,1048,1113,S,19,0,0,5.263158,31.578947,31.578947,31.578947,0,0,0,0,0,21.578947,18.75,25.0625,,16
29307,131,2020,1048,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,38.1875,,16
29308,131,2020,747,1113,S,50,0,0,38,46,6,6,4,0,0,0,0,8.14,63.265306,17.693878,,49
29309,131,2020,747,1161,S,0,0,0,0,0,0,0,0,0,0,0,0,0,19.230769,94.269231,,26
29310,131,2020,733,1121,S,86,0,1.162791,39.534884,33.72093,11.627907,10.465116,1.162791,2.325581,0,0,0,14.267442,71.264368,18.137931,,87
29311,131,2020,661,1121,S,42,0,7.142857,45.238095,30.952381,11.904762,2.380952,2.380952,0,0,0,0,7.571429,47.619048,23.261905,,42
29312,131,2020,678,1121,S,212,0,1.886792,20.283019,33.018868,15.09434,17.45283,7.54717,4.245283,0.471698,0,0,26.179245,68.599034,23.758454,,207
